Training on device: cpu
[Epoch 0] Training ====
Epoch Step:    441 | Accumulation Step:  45 | Loss:   1.77 | Tokens / Sec:   127.2 | Learning Rate: 1.4e-03
Epoch Step:    481 | Accumulation Step:  49 | Loss:   1.88 | Tokens / Sec:   127.7 | Learning Rate: 1.4e-03
Epoch Step:    521 | Accumulation Step:  53 | Loss:   1.81 | Tokens / Sec:   126.5 | Learning Rate: 1.4e-03
Epoch Step:    561 | Accumulation Step:  57 | Loss:   1.52 | Tokens / Sec:   125.4 | Learning Rate: 1.4e-03
Epoch Step:    601 | Accumulation Step:  61 | Loss:   1.88 | Tokens / Sec:   130.2 | Learning Rate: 1.4e-03
Epoch Step:    641 | Accumulation Step:  65 | Loss:   1.78 | Tokens / Sec:   126.8 | Learning Rate: 1.4e-03
Epoch Step:    681 | Accumulation Step:  69 | Loss:   1.78 | Tokens / Sec:   130.1 | Learning Rate: 1.3e-03
Epoch Step:    721 | Accumulation Step:  73 | Loss:   1.58 | Tokens / Sec:   129.2 | Learning Rate: 1.3e-03
Epoch Step:    761 | Accumulation Step:  77 | Loss:   1.87 | Tokens / Sec:   128.3 | Learning Rate: 1.3e-03
Epoch Step:    801 | Accumulation Step:  81 | Loss:   1.43 | Tokens / Sec:   126.3 | Learning Rate: 1.3e-03
Epoch Step:    841 | Accumulation Step:  85 | Loss:   1.97 | Tokens / Sec:   125.5 | Learning Rate: 1.3e-03
Epoch Step:    881 | Accumulation Step:  89 | Loss:   1.62 | Tokens / Sec:   126.6 | Learning Rate: 1.3e-03
Epoch Step:    921 | Accumulation Step:  93 | Loss:   2.08 | Tokens / Sec:   128.7 | Learning Rate: 1.3e-03
Epoch Step:    961 | Accumulation Step:  97 | Loss:   1.69 | Tokens / Sec:   125.1 | Learning Rate: 1.3e-03
Epoch Step:   1001 | Accumulation Step: 101 | Loss:   1.77 | Tokens / Sec:   131.2 | Learning Rate: 1.3e-03
Epoch Step:   1041 | Accumulation Step: 105 | Loss:   1.88 | Tokens / Sec:   128.3 | Learning Rate: 1.3e-03
Epoch Step:   1081 | Accumulation Step: 109 | Loss:   1.43 | Tokens / Sec:   130.4 | Learning Rate: 1.3e-03
Epoch Step:   1121 | Accumulation Step: 113 | Loss:   1.55 | Tokens / Sec:   127.5 | Learning Rate: 1.3e-03
